date,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage
19/06/2015,11.7,12.8,10.6,11.6,11.8,11.2,11.3,11.477,2.319,2.358,2.239,2.258,2.294
22/06/2015,11.3,12.4,10.2,11.3,11.7,10.8,11.5,11.411,2.258,2.338,2.158,2.298,2.281
23/06/2015,11.5,12.6,10.4,11.3,11.6,11.3,11.4,11.453,2.258,2.319,2.258,2.278,2.29
24/06/2015,11.4,12.5,10.3,11.1,11.5,11.0,11.0,11.249,2.218,2.298,2.198,2.198,2.248
25/06/2015,11.0,12.1,9.9,11.0,11.1,10.5,10.5,10.73,2.198,2.218,2.098,2.098,2.144
26/06/2015,10.5,11.5,9.5,10.9,11.5,10.3,11.5,11.162,2.178,2.298,2.058,2.298,2.231
29/06/2015,11.5,12.6,10.4,12.2,12.5,11.7,12.0,11.925,2.438,2.498,2.338,2.399,2.384
30/06/2015,12.0,13.2,10.8,11.9,12.0,11.2,11.2,11.555,2.378,2.399,2.239,2.239,2.31
01/07/2015,11.2,12.3,10.1,11.0,12.0,10.3,11.3,11.407,2.198,2.399,2.058,2.258,2.28
02/07/2015,11.3,12.4,10.2,11.5,11.8,10.9,11.7,11.401,2.298,2.358,2.178,2.338,2.278
03/07/2015,11.7,12.8,10.6,11.5,11.9,11.4,11.6,11.649,2.298,2.378,2.278,2.319,2.327
06/07/2015,11.6,12.7,10.5,11.4,12.0,11.4,11.9,11.745,2.278,2.399,2.278,2.378,2.348
07/07/2015,11.9,13.0,10.8,11.7,11.9,11.5,11.6,11.64,2.338,2.378,2.298,2.319,2.326
08/07/2015,11.6,12.7,10.5,11.4,11.8,11.0,11.2,11.379,2.278,2.358,2.198,2.239,2.275
09/07/2015,11.2,12.3,10.1,11.0,11.3,10.8,11.2,11.066,2.198,2.258,2.158,2.239,2.211
10/07/2015,11.2,12.3,10.1,11.2,11.5,10.9,10.9,11.141,2.239,2.298,2.178,2.178,2.226
13/07/2015,10.9,11.9,9.9,10.6,11.0,10.4,10.4,10.4,2.118,2.198,2.079,2.079,2.079
14/07/2015,10.4,11.4,9.4,9.9,10.9,9.9,10.7,10.526,1.978,2.178,1.978,2.138,2.103
15/07/2015,10.7,11.7,9.7,9.7,10.7,9.7,10.2,10.459,1.938,2.138,1.938,2.039,2.09
16/07/2015,10.2,11.2,9.2,9.2,10.2,9.2,9.9,10.04,1.838,2.039,1.838,1.978,2.007
17/07/2015,9.9,10.8,9.0,9.0,10.3,9.0,9.9,10.091,1.799,2.058,1.799,1.978,2.017
20/07/2015,9.9,10.8,9.0,9.8,9.9,9.5,9.7,9.701,1.959,1.978,1.899,1.938,1.938
21/07/2015,9.7,10.6,8.8,9.4,9.7,9.2,9.3,9.481,1.879,1.938,1.838,1.859,1.894
22/07/2015,9.3,10.2,8.4,9.2,9.9,9.1,9.6,9.533,1.838,1.978,1.819,1.919,1.905
23/07/2015,9.6,10.5,8.7,9.7,9.7,9.4,9.4,9.533,1.938,1.938,1.879,1.879,1.905
24/07/2015,9.4,10.3,8.5,9.0,9.8,9.0,9.6,9.537,1.799,1.959,1.799,1.919,1.906
27/07/2015,9.6,10.5,8.7,8.7,9.7,8.7,9.3,9.566,1.739,1.938,1.739,1.859,1.912
28/07/2015,9.3,10.2,8.4,8.9,9.9,8.9,9.4,9.675,1.778,1.978,1.778,1.879,1.934
29/07/2015,9.4,10.3,8.5,9.0,9.6,9.0,9.6,9.525,1.799,1.919,1.799,1.919,1.903
30/07/2015,9.6,10.5,8.7,9.6,10.5,9.5,10.4,10.114,1.919,2.098,1.899,2.079,2.022
31/07/2015,10.4,11.4,9.4,10.4,10.6,9.9,9.9,10.305,2.079,2.118,1.978,1.978,2.059
03/08/2015,9.9,10.8,9.0,9.0,9.9,9.0,9.4,9.588,1.799,1.978,1.799,1.879,1.917
04/08/2015,9.4,10.3,8.5,8.5,9.7,8.5,9.5,9.535,1.699,1.938,1.699,1.899,1.906
05/08/2015,9.5,10.4,8.6,8.6,9.9,8.6,9.8,9.739,1.718,1.978,1.718,1.959,1.946
06/08/2015,9.8,10.7,8.9,9.8,9.9,9.6,9.6,9.777,1.959,1.978,1.919,1.919,1.954
07/08/2015,9.6,10.5,8.7,9.1,9.7,9.1,9.6,9.589,1.819,1.938,1.819,1.919,1.917
10/08/2015,9.6,10.5,8.7,9.1,9.8,9.1,9.5,9.72,1.819,1.959,1.819,1.899,1.943
11/08/2015,9.5,10.4,8.6,9.6,10.0,9.6,9.7,9.832,1.919,1.998,1.919,1.938,1.965
12/08/2015,9.7,10.6,8.8,8.8,9.8,8.8,9.5,9.538,1.759,1.959,1.759,1.899,1.906
13/08/2015,9.5,10.4,8.6,10.4,10.4,9.1,9.3,9.391,2.079,2.079,1.819,1.859,1.877
14/08/2015,9.3,10.2,8.4,9.3,9.4,9.1,9.3,9.218,1.859,1.879,1.819,1.859,1.843
17/08/2015,9.3,10.2,8.4,9.3,9.5,8.9,9.1,9.2,1.859,1.899,1.778,1.819,1.838
18/08/2015,9.1,10.0,8.2,10.0,10.0,9.0,9.3,9.15,1.998,1.998,1.799,1.859,1.83
19/08/2015,9.3,10.2,8.4,9.8,9.8,8.9,9.2,9.153,1.959,1.959,1.778,1.838,1.83
20/08/2015,9.2,10.1,8.3,9.5,9.5,8.8,8.8,9.013,1.899,1.899,1.759,1.759,1.802
21/08/2015,8.8,9.6,8.0,9.6,9.6,8.0,8.3,8.216,1.919,1.919,1.599,1.659,1.643
24/08/2015,8.3,9.1,7.5,8.2,8.2,7.5,7.5,7.646,1.639,1.639,1.499,1.499,1.529
25/08/2015,7.5,8.2,6.8,6.8,7.6,6.8,7.0,7.105,1.358,1.518,1.358,1.398,1.421
26/08/2015,7.0,7.7,6.3,6.3,7.7,6.3,7.7,7.478,1.258,1.539,1.258,1.539,1.495
27/08/2015,7.7,8.4,7.0,8.4,8.4,8.1,8.4,8.338,1.678,1.678,1.618,1.678,1.666
28/08/2015,8.4,9.2,7.6,9.2,9.2,8.1,8.4,8.349,1.838,1.838,1.618,1.678,1.669
31/08/2015,8.4,9.2,7.6,9.0,9.0,8.0,8.1,8.094,1.799,1.799,1.599,1.618,1.617
01/09/2015,8.1,8.9,7.3,8.9,8.9,7.9,8.0,8.056,1.778,1.778,1.578,1.599,1.61
03/09/2015,8.0,8.8,7.2,8.7,8.7,8.0,8.1,8.31,1.739,1.739,1.599,1.618,1.66
04/09/2015,8.1,8.9,7.3,8.8,8.8,8.0,8.0,8.164,1.759,1.759,1.599,1.599,1.631
07/09/2015,8.0,8.8,7.2,8.2,8.2,7.8,7.8,7.962,1.639,1.639,1.558,1.558,1.591
08/09/2015,7.8,8.5,7.1,7.8,8.2,7.8,8.2,8.005,1.558,1.639,1.558,1.639,1.601
09/09/2015,8.2,9.0,7.4,8.9,8.9,8.1,8.1,8.26,1.778,1.778,1.618,1.618,1.65
10/09/2015,8.1,8.9,7.3,8.8,8.8,8.0,8.4,8.269,1.759,1.759,1.599,1.678,1.652
11/09/2015,8.4,9.2,7.6,8.5,9.1,8.3,8.6,8.791,1.699,1.819,1.659,1.718,1.757
14/09/2015,8.6,9.4,7.8,9.4,9.4,8.2,8.2,8.437,1.879,1.879,1.639,1.639,1.687
15/09/2015,8.2,9.0,7.4,8.2,8.5,8.2,8.4,8.375,1.639,1.699,1.639,1.678,1.674
16/09/2015,8.4,9.2,7.6,9.0,9.0,8.2,8.4,8.349,1.799,1.799,1.639,1.678,1.669
17/09/2015,8.4,9.2,7.6,8.9,8.9,8.3,8.3,8.392,1.778,1.778,1.659,1.659,1.677
18/09/2015,8.3,9.1,7.5,8.7,8.8,8.4,8.4,8.575,1.739,1.759,1.678,1.678,1.715
21/09/2015,8.4,9.2,7.6,9.2,9.2,8.3,8.6,8.507,1.838,1.838,1.659,1.718,1.701
22/09/2015,7.8,8.5,7.1,8.5,8.5,8.2,8.2,8.283,1.874,1.874,1.806,1.806,1.824
23/09/2015,8.2,9.0,7.4,8.9,8.9,8.1,8.4,8.251,1.962,1.962,1.784,1.85,1.819
24/09/2015,8.4,9.2,7.6,7.6,8.9,7.6,8.6,8.707,1.675,1.962,1.675,1.894,1.919
25/09/2015,8.6,9.4,7.8,8.5,8.6,8.4,8.4,8.525,1.874,1.894,1.85,1.85,1.878
28/09/2015,8.4,9.2,7.6,8.4,8.4,8.0,8.0,8.278,1.85,1.85,1.763,1.763,1.823
29/09/2015,8.0,8.8,7.2,8.0,8.2,7.9,8.2,8.069,1.763,1.806,1.741,1.806,1.778
30/09/2015,8.2,9.0,7.4,8.3,8.3,8.1,8.1,8.212,1.83,1.83,1.784,1.784,1.809
01/10/2015,8.1,8.9,7.3,8.2,8.3,8.1,8.2,8.148,1.806,1.83,1.784,1.806,1.795
02/10/2015,8.2,9.0,7.4,8.2,8.2,8.0,8.1,8.09,1.806,1.806,1.763,1.784,1.783
05/10/2015,8.1,8.9,7.3,8.1,8.2,8.0,8.1,8.103,1.784,1.806,1.763,1.784,1.786
06/10/2015,8.1,8.9,7.3,8.2,8.5,8.2,8.5,8.312,1.806,1.874,1.806,1.874,1.831
07/10/2015,8.5,9.3,7.7,8.5,8.6,8.2,8.2,8.35,1.874,1.894,1.806,1.806,1.84
08/10/2015,8.2,9.0,7.4,8.3,8.6,8.2,8.4,8.456,1.83,1.894,1.806,1.85,1.863
09/10/2015,8.4,9.2,7.6,8.4,8.5,8.2,8.3,8.347,1.85,1.874,1.806,1.83,1.839
12/10/2015,8.3,9.1,7.5,8.3,8.5,8.2,8.3,8.336,1.83,1.874,1.806,1.83,1.837
13/10/2015,8.3,9.1,7.5,8.3,8.3,8.2,8.2,8.239,1.83,1.83,1.806,1.806,1.816
14/10/2015,8.2,9.0,7.4,8.3,8.3,8.0,8.1,8.117,1.83,1.83,1.763,1.784,1.79
15/10/2015,8.1,8.9,7.3,8.1,8.2,8.0,8.1,8.102,1.784,1.806,1.763,1.784,1.785
16/10/2015,8.1,8.9,7.3,8.2,8.3,8.1,8.1,8.138,1.806,1.83,1.784,1.784,1.793
19/10/2015,8.1,8.9,7.3,8.1,8.2,8.0,8.1,8.103,1.784,1.806,1.763,1.784,1.786
20/10/2015,8.1,8.9,7.3,8.1,8.1,7.9,8.0,7.998,1.784,1.784,1.741,1.763,1.763
21/10/2015,8.0,8.8,7.2,8.0,8.0,7.7,7.7,7.888,1.763,1.763,1.697,1.697,1.738
22/10/2015,7.7,8.4,7.0,7.6,7.9,7.6,7.9,7.799,1.675,1.741,1.675,1.741,1.718
23/10/2015,7.9,8.6,7.2,8.0,8.0,7.8,7.9,7.909,1.763,1.763,1.718,1.741,1.743
26/10/2015,7.9,8.6,7.2,7.9,7.9,7.6,7.6,7.77,1.741,1.741,1.675,1.675,1.712
27/10/2015,7.6,8.3,6.9,7.6,7.7,7.6,7.6,7.632,1.675,1.697,1.675,1.675,1.682
28/10/2015,7.6,8.3,6.9,7.6,7.7,7.4,7.4,7.588,1.675,1.697,1.63,1.63,1.673
29/10/2015,7.4,8.1,6.7,7.5,7.7,7.4,7.7,7.52,1.652,1.697,1.63,1.697,1.658
30/10/2015,7.7,8.4,7.0,7.8,7.8,7.5,7.5,7.595,1.718,1.718,1.652,1.652,1.674
02/11/2015,7.5,8.2,6.8,8.2,8.2,7.4,7.5,7.564,1.806,1.806,1.63,1.652,1.666
03/11/2015,7.5,8.2,6.8,7.5,7.5,7.4,7.5,7.415,1.652,1.652,1.63,1.652,1.634
04/11/2015,7.5,8.2,6.8,7.9,7.9,7.4,7.5,7.656,1.741,1.741,1.63,1.652,1.689
05/11/2015,7.5,8.2,6.8,7.4,7.6,7.4,7.6,7.498,1.63,1.675,1.63,1.675,1.652
06/11/2015,7.6,8.3,6.9,7.6,7.6,7.3,7.3,7.423,1.675,1.675,1.609,1.609,1.636
09/11/2015,7.3,8.0,6.6,7.3,7.5,7.3,7.3,7.321,1.609,1.652,1.609,1.609,1.614
10/11/2015,7.3,8.0,6.6,7.3,7.3,7.1,7.2,7.259,1.609,1.609,1.564,1.587,1.6
11/11/2015,7.2,7.9,6.5,7.2,7.3,7.0,7.0,7.164,1.587,1.609,1.543,1.543,1.578
12/11/2015,7.0,7.7,6.3,7.0,7.1,6.8,7.0,6.932,1.543,1.564,1.499,1.543,1.529
13/11/2015,7.0,7.7,6.3,6.9,7.0,6.9,6.9,6.961,1.52,1.543,1.52,1.52,1.534
16/11/2015,6.9,7.5,6.3,7.0,7.5,7.0,7.5,7.404,1.543,1.652,1.543,1.652,1.631
17/11/2015,7.5,8.2,6.8,7.6,7.9,7.4,7.4,7.66,1.675,1.741,1.63,1.63,1.689
18/11/2015,7.4,8.1,6.7,7.4,7.5,7.4,7.4,7.425,1.63,1.652,1.63,1.63,1.637
19/11/2015,7.4,8.1,6.7,7.4,7.6,7.3,7.6,7.468,1.63,1.675,1.609,1.675,1.645
20/11/2015,7.6,8.3,6.9,7.6,7.7,7.4,7.6,7.561,1.675,1.697,1.63,1.675,1.666
23/11/2015,7.6,8.3,6.9,7.7,8.1,7.7,7.9,8.008,1.697,1.784,1.697,1.741,1.764
24/11/2015,7.9,8.6,7.2,8.0,8.0,7.7,7.8,7.838,1.763,1.763,1.697,1.718,1.728
25/11/2015,7.8,8.5,7.1,7.7,8.5,7.3,8.2,8.026,1.697,1.874,1.609,1.806,1.768
26/11/2015,8.2,9.0,7.4,8.2,8.7,8.1,8.3,8.43,1.806,1.918,1.784,1.83,1.858
27/11/2015,8.3,9.1,7.5,8.2,8.3,7.8,7.8,8.061,1.806,1.83,1.718,1.718,1.776
30/11/2015,7.8,8.5,7.1,7.7,7.8,7.5,7.5,7.599,1.697,1.718,1.652,1.652,1.674
01/12/2015,7.5,8.2,6.8,7.4,7.6,7.3,7.4,7.454,1.63,1.675,1.609,1.63,1.643
02/12/2015,7.4,8.1,6.7,7.5,7.6,7.4,7.5,7.545,1.652,1.675,1.63,1.652,1.662
03/12/2015,7.5,8.2,6.8,7.5,7.8,7.4,7.6,7.625,1.652,1.718,1.63,1.675,1.681
04/12/2015,7.6,8.3,6.9,7.6,7.6,7.4,7.5,7.5,1.675,1.675,1.63,1.652,1.652
07/12/2015,7.5,8.2,6.8,7.5,7.5,7.3,7.5,7.405,1.652,1.652,1.609,1.652,1.631
08/12/2015,7.5,8.2,6.8,7.4,7.5,7.3,7.5,7.407,1.63,1.652,1.609,1.652,1.631
09/12/2015,7.5,8.2,6.8,7.5,7.7,7.4,7.4,7.626,1.652,1.697,1.63,1.63,1.681
10/12/2015,7.4,8.1,6.7,7.4,7.4,7.1,7.1,7.29,1.63,1.63,1.564,1.564,1.606
11/12/2015,7.1,7.8,6.4,7.2,7.4,7.1,7.2,7.219,1.587,1.63,1.564,1.587,1.59
14/12/2015,7.2,7.9,6.5,7.3,7.3,7.1,7.1,7.152,1.609,1.609,1.564,1.564,1.575
15/12/2015,7.1,7.8,6.4,7.3,7.4,7.1,7.4,7.238,1.609,1.63,1.564,1.63,1.595
16/12/2015,7.4,8.1,6.7,7.4,7.6,7.3,7.3,7.48,1.63,1.675,1.609,1.609,1.648
17/12/2015,7.3,8.0,6.6,7.4,7.5,7.2,7.3,7.381,1.63,1.652,1.587,1.609,1.627
18/12/2015,7.3,8.0,6.6,7.2,7.4,7.2,7.2,7.257,1.587,1.63,1.587,1.587,1.6
21/12/2015,7.2,7.9,6.5,7.2,7.2,7.0,7.1,7.098,1.587,1.587,1.543,1.564,1.564
22/12/2015,7.1,7.8,6.4,7.1,7.3,7.0,7.1,7.128,1.564,1.609,1.543,1.564,1.571
23/12/2015,7.1,7.8,6.4,7.8,7.8,6.9,7.0,7.048,1.718,1.718,1.52,1.543,1.554
24/12/2015,7.0,7.7,6.3,7.1,7.2,7.0,7.0,7.09,1.564,1.587,1.543,1.543,1.562
25/12/2015,7.0,7.7,6.3,7.0,7.1,6.8,6.8,6.953,1.543,1.564,1.499,1.499,1.531
28/12/2015,6.8,7.4,6.2,6.9,7.0,6.7,6.7,6.802,1.52,1.543,1.477,1.477,1.499
29/12/2015,6.7,7.3,6.1,6.7,6.9,6.5,6.8,6.666,1.477,1.52,1.433,1.499,1.47
30/12/2015,6.8,7.4,6.2,7.3,7.3,6.8,6.9,6.916,1.609,1.609,1.499,1.52,1.523
31/12/2015,6.9,7.5,6.3,7.5,7.5,6.8,6.8,6.84,1.652,1.652,1.499,1.499,1.507
04/01/2016,6.8,7.4,6.2,6.9,6.9,6.7,6.7,6.833,1.52,1.52,1.477,1.477,1.505
05/01/2016,6.7,7.3,6.1,6.7,6.7,6.5,6.5,6.631,1.477,1.477,1.433,1.433,1.462
06/01/2016,6.5,7.1,5.9,6.7,6.7,6.5,6.6,6.599,1.477,1.477,1.433,1.455,1.455
07/01/2016,6.6,7.2,6.0,7.2,7.2,6.2,6.2,6.379,1.587,1.587,1.367,1.367,1.405
08/01/2016,6.2,6.8,5.6,6.8,6.8,5.8,5.9,5.962,1.499,1.499,1.279,1.299,1.313
11/01/2016,5.9,6.4,5.4,5.9,6.0,5.8,5.9,5.899,1.299,1.323,1.279,1.299,1.299
12/01/2016,5.9,6.4,5.4,5.9,6.4,5.8,6.4,6.132,1.299,1.411,1.279,1.411,1.351
13/01/2016,6.4,7.0,5.8,6.3,6.7,6.3,6.4,6.535,1.388,1.477,1.388,1.411,1.441
14/01/2016,6.4,7.0,5.8,6.3,6.3,6.0,6.1,6.133,1.388,1.388,1.323,1.343,1.352
15/01/2016,6.1,6.7,5.5,6.0,6.2,5.9,5.9,6.056,1.323,1.367,1.299,1.299,1.335
18/01/2016,5.9,6.4,5.4,5.8,5.8,5.4,5.5,5.474,1.279,1.279,1.19,1.211,1.207
19/01/2016,5.5,6.0,5.0,5.5,5.7,5.5,5.7,5.583,1.211,1.256,1.211,1.256,1.23
20/01/2016,5.7,6.2,5.2,5.7,6.1,5.5,5.8,5.782,1.256,1.343,1.211,1.279,1.274
21/01/2016,5.8,6.3,5.3,5.7,6.0,5.7,5.8,5.816,1.256,1.323,1.256,1.279,1.282
22/01/2016,5.8,6.3,5.3,5.9,6.1,5.7,6.0,5.895,1.299,1.343,1.256,1.323,1.299
25/01/2016,6.0,6.6,5.4,6.1,6.6,6.1,6.5,6.351,1.343,1.455,1.343,1.433,1.399
26/01/2016,6.5,7.1,5.9,6.4,6.4,6.1,6.1,6.203,1.411,1.411,1.343,1.343,1.367
27/01/2016,6.1,6.7,5.5,6.2,6.5,6.2,6.4,6.345,1.367,1.433,1.367,1.411,1.398
28/01/2016,6.4,7.0,5.8,6.4,6.4,6.2,6.3,6.336,1.411,1.411,1.367,1.388,1.397
29/01/2016,6.3,6.9,5.7,6.3,6.4,6.2,6.3,6.288,1.388,1.411,1.367,1.388,1.384
01/02/2016,6.3,6.9,5.7,6.3,6.3,6.1,6.2,6.246,1.388,1.388,1.343,1.367,1.377
02/02/2016,6.2,6.8,5.6,6.2,6.2,6.0,6.1,6.111,1.367,1.367,1.323,1.343,1.346
03/02/2016,6.1,6.7,5.5,6.0,6.2,6.0,6.1,6.071,1.323,1.367,1.323,1.343,1.339
04/02/2016,6.1,6.7,5.5,6.1,6.2,6.1,6.1,6.122,1.343,1.367,1.343,1.343,1.349
05/02/2016,6.1,6.7,5.5,6.1,6.3,6.1,6.3,6.225,1.343,1.388,1.343,1.388,1.371
15/02/2016,6.3,6.9,5.7,6.3,6.3,6.1,6.2,6.162,1.388,1.388,1.343,1.367,1.357
16/02/2016,6.2,6.8,5.6,6.2,6.3,6.2,6.3,6.216,1.367,1.388,1.367,1.388,1.37
17/02/2016,6.3,6.9,5.7,6.3,6.5,6.2,6.3,6.348,1.388,1.433,1.367,1.388,1.398
18/02/2016,6.3,6.9,5.7,6.3,6.5,6.3,6.4,6.378,1.388,1.433,1.388,1.411,1.405
19/02/2016,6.4,7.0,5.8,6.4,6.4,6.3,6.3,6.361,1.411,1.411,1.388,1.388,1.402
22/02/2016,6.3,6.9,5.7,6.3,6.9,6.3,6.9,6.724,1.388,1.52,1.388,1.52,1.482
23/02/2016,6.9,7.5,6.3,7.1,7.3,6.7,6.7,6.878,1.564,1.609,1.477,1.477,1.515
24/02/2016,6.7,7.3,6.1,6.6,6.9,6.6,6.8,6.772,1.455,1.52,1.455,1.499,1.492
25/02/2016,6.8,7.4,6.2,6.8,6.8,6.5,6.5,6.687,1.499,1.499,1.433,1.433,1.473
26/02/2016,6.5,7.1,5.9,6.5,6.7,6.5,6.7,6.642,1.433,1.477,1.433,1.477,1.463
29/02/2016,6.7,7.3,6.1,6.6,6.8,6.6,6.6,6.624,1.455,1.499,1.455,1.455,1.459
01/03/2016,6.6,7.2,6.0,6.6,6.7,6.6,6.7,6.611,1.455,1.477,1.455,1.477,1.457
02/03/2016,6.7,7.3,6.1,6.7,6.9,6.7,6.9,6.784,1.477,1.52,1.477,1.52,1.495
03/03/2016,6.9,7.5,6.3,6.9,6.9,6.7,6.7,6.788,1.52,1.52,1.477,1.477,1.497
04/03/2016,6.7,7.3,6.1,6.7,6.8,6.6,6.7,6.7,1.477,1.499,1.455,1.477,1.477
07/03/2016,6.7,7.3,6.1,6.7,6.8,6.6,6.7,6.704,1.477,1.499,1.455,1.477,1.477
08/03/2016,6.7,7.3,6.1,6.7,6.9,6.7,6.9,6.76,1.477,1.52,1.477,1.52,1.49
09/03/2016,6.9,7.5,6.3,6.9,7.0,6.7,6.8,6.794,1.52,1.543,1.477,1.499,1.498
10/03/2016,6.8,7.4,6.2,6.8,7.0,6.7,6.9,6.874,1.499,1.543,1.477,1.52,1.515
11/03/2016,6.9,7.5,6.3,6.9,7.3,6.9,7.1,7.126,1.52,1.609,1.52,1.564,1.57
14/03/2016,7.1,7.8,6.4,7.1,7.3,7.1,7.2,7.2,1.564,1.609,1.564,1.587,1.587
15/03/2016,7.2,7.9,6.5,7.3,7.3,7.0,7.0,7.06,1.609,1.609,1.543,1.543,1.556
16/03/2016,7.0,7.7,6.3,6.9,7.1,6.9,7.1,7.004,1.52,1.564,1.52,1.564,1.543
17/03/2016,7.1,7.8,6.4,7.1,7.3,7.0,7.0,7.126,1.564,1.609,1.543,1.543,1.57
18/03/2016,7.0,7.7,6.3,7.0,7.4,7.0,7.2,7.211,1.543,1.63,1.543,1.587,1.589
21/03/2016,7.2,7.9,6.5,7.2,7.8,7.2,7.6,7.523,1.587,1.718,1.587,1.675,1.658
22/03/2016,7.6,8.3,6.9,7.6,8.0,7.5,8.0,7.793,1.675,1.763,1.652,1.763,1.717
23/03/2016,8.0,8.8,7.2,8.0,8.2,8.0,8.1,8.061,1.763,1.806,1.763,1.784,1.776
24/03/2016,8.1,8.9,7.3,8.1,8.3,8.0,8.0,8.088,1.784,1.83,1.763,1.763,1.783
25/03/2016,8.0,8.8,7.2,7.9,8.0,7.6,7.7,7.854,1.741,1.763,1.675,1.697,1.731
28/03/2016,7.7,8.4,7.0,7.7,7.7,7.6,7.7,7.675,1.697,1.697,1.675,1.697,1.691
29/03/2016,7.7,8.4,7.0,7.7,7.7,7.3,7.4,7.485,1.697,1.697,1.609,1.63,1.65
30/03/2016,7.4,8.1,6.7,7.3,7.8,7.3,7.8,7.588,1.609,1.718,1.609,1.718,1.673
31/03/2016,7.8,8.5,7.1,7.7,7.8,7.4,7.5,7.573,1.697,1.718,1.63,1.652,1.67
01/04/2016,7.5,8.2,6.8,7.4,7.9,7.3,7.9,7.648,1.63,1.741,1.609,1.741,1.686
04/04/2016,7.9,8.6,7.2,7.9,8.0,7.7,7.7,7.851,1.741,1.763,1.697,1.697,1.73
05/04/2016,7.7,8.4,7.0,7.7,7.9,7.6,7.8,7.731,1.697,1.741,1.675,1.718,1.703
06/04/2016,7.8,8.5,7.1,7.8,7.9,7.7,7.8,7.773,1.718,1.741,1.697,1.718,1.713
07/04/2016,7.8,8.5,7.1,7.8,7.9,7.7,7.7,7.816,1.718,1.741,1.697,1.697,1.722
08/04/2016,7.7,8.4,7.0,7.7,8.4,7.6,8.4,8.162,1.697,1.85,1.675,1.85,1.798
11/04/2016,8.4,9.2,7.6,8.5,9.2,8.5,8.8,9.057,1.874,2.028,1.874,1.938,1.996
12/04/2016,8.8,9.6,8.0,8.8,9.2,8.7,9.0,9.016,1.938,2.028,1.918,1.983,1.987
13/04/2016,9.0,9.9,8.1,9.0,9.0,8.7,8.9,8.868,1.983,1.983,1.918,1.962,1.954
14/04/2016,8.9,9.7,8.1,8.9,9.4,8.8,9.1,9.047,1.962,2.071,1.938,2.005,1.994
15/04/2016,9.1,10.0,8.2,9.2,9.3,9.0,9.0,9.137,2.028,2.05,1.983,1.983,2.012
19/04/2016,9.0,9.9,8.1,9.0,9.0,8.4,8.5,8.686,1.983,1.983,1.85,1.874,1.915
20/04/2016,8.5,9.3,7.7,8.4,8.6,8.2,8.5,8.395,1.85,1.894,1.806,1.874,1.85
21/04/2016,8.5,9.3,7.7,8.6,8.7,8.4,8.5,8.527,1.894,1.918,1.85,1.874,1.879
22/04/2016,8.5,9.3,7.7,8.5,8.9,8.5,8.8,8.746,1.874,1.962,1.874,1.938,1.927
25/04/2016,8.8,9.6,8.0,8.9,9.5,8.8,8.9,8.916,1.962,2.093,1.938,1.962,1.965
26/04/2016,8.9,9.7,8.1,8.9,8.9,8.6,8.8,8.767,1.962,1.962,1.894,1.938,1.931
27/04/2016,8.8,9.6,8.0,9.0,9.0,8.5,8.6,8.672,1.983,1.983,1.874,1.894,1.91
28/04/2016,8.6,9.4,7.8,8.6,8.6,8.0,8.0,8.292,1.894,1.894,1.763,1.763,1.827
29/04/2016,8.0,8.8,7.2,8.0,8.1,7.8,7.8,7.95,1.763,1.784,1.718,1.718,1.752
04/05/2016,7.8,8.5,7.1,7.8,7.8,7.6,7.7,7.664,1.718,1.718,1.675,1.697,1.689
05/05/2016,7.7,8.4,7.0,7.7,7.9,7.7,7.8,7.823,1.697,1.741,1.697,1.718,1.724
06/05/2016,7.8,8.5,7.1,7.8,8.0,7.7,7.8,7.878,1.718,1.763,1.697,1.718,1.736
09/05/2016,7.8,8.5,7.1,7.8,7.9,7.4,7.4,7.549,1.718,1.741,1.63,1.63,1.663
10/05/2016,7.4,8.1,6.7,7.3,7.5,7.2,7.4,7.297,1.609,1.652,1.587,1.63,1.609
11/05/2016,7.4,8.1,6.7,7.3,7.7,7.3,7.7,7.55,1.609,1.697,1.609,1.697,1.663
12/05/2016,7.7,8.4,7.0,7.7,7.8,7.5,7.6,7.676,1.697,1.718,1.652,1.675,1.691
13/05/2016,7.6,8.3,6.9,7.6,7.7,7.4,7.5,7.493,1.675,1.697,1.63,1.652,1.651
16/05/2016,7.5,8.2,6.8,7.5,7.7,7.4,7.4,7.499,1.652,1.697,1.63,1.63,1.652
17/05/2016,7.4,8.1,6.7,7.4,7.6,7.4,7.6,7.514,1.63,1.675,1.63,1.675,1.656
18/05/2016,7.6,8.3,6.9,7.6,7.7,7.4,7.6,7.556,1.675,1.697,1.63,1.675,1.665
19/05/2016,7.6,8.3,6.9,7.6,7.6,7.4,7.5,7.499,1.675,1.675,1.63,1.652,1.652
20/05/2016,7.5,8.2,6.8,7.5,7.6,7.5,7.5,7.563,1.652,1.675,1.652,1.652,1.666
23/05/2016,7.5,8.2,6.8,7.5,7.6,7.3,7.4,7.427,1.652,1.675,1.609,1.63,1.637
24/05/2016,7.4,8.1,6.7,7.4,7.5,7.3,7.5,7.412,1.63,1.652,1.609,1.652,1.633
25/05/2016,7.5,8.2,6.8,7.5,7.8,7.4,7.5,7.572,1.652,1.718,1.63,1.652,1.669
26/05/2016,7.5,8.2,6.8,7.5,7.6,7.3,7.5,7.454,1.652,1.675,1.609,1.652,1.643
27/05/2016,7.5,8.2,6.8,7.7,7.8,7.5,7.7,7.649,1.697,1.718,1.652,1.697,1.686
